match_id,season,match_date,player,team,period,minute,x,y,outcome,shot_type,statsbomb_xg
3773403,2020/2021,2021-01-31,Raúl García Escudero,Athletic Club,2,77,108.8,45.0,Blocked,Open Play,0.058877036
3773403,2020/2021,2021-01-31,Raúl García Escudero,Athletic Club,2,87,100.1,22.0,Saved,Open Play,0.019761236
3773403,2020/2021,2021-01-31,Yeray Álvarez López,Athletic Club,2,87,105.5,50.0,Blocked,Open Play,0.0468683
3773403,2020/2021,2021-01-31,Jordi Alba Ramos,Barcelona,2,92,109.1,31.1,Saved,Open Play,0.11953281
3773625,2020/2021,2021-02-27,Ousmane Dembélé,Barcelona,1,21,101.4,51.6,Saved,Open Play,0.05545957
3773625,2020/2021,2021-02-27,Lionel Andrés Messi Cuccittini,Barcelona,1,23,94.0,76.7,Saved,Free Kick,0.01042328
3773625,2020/2021,2021-02-27,Ousmane Dembélé,Barcelona,1,28,106.9,27.6,Goal,Open Play,0.18561214
3773625,2020/2021,2021-02-27,Sergino Dest,Barcelona,1,39,103.2,51.6,Off T,Open Play,0.07768283
3773625,2020/2021,2021-02-27,Jesús Navas González,Sevilla,2,50,104.0,57.8,Saved,Open Play,0.028403657
3773625,2020/2021,2021-02-27,Ousmane Dembélé,Barcelona,2,58,109.0,41.9,Blocked,Open Play,0.08826354
3773625,2020/2021,2021-02-27,Sergino Dest,Barcelona,2,58,113.2,51.6,Post,Open Play,0.15008782
3773625,2020/2021,2021-02-27,Lionel Andrés Messi Cuccittini,Barcelona,2,59,103.3,36.6,Off T,Open Play,0.09164401
3773625,2020/2021,2021-02-27,Sergio Escudero Palomo,Sevilla,2,63,107.5,35.9,Off T,Open Play,0.033580188
3773625,2020/2021,2021-02-27,Jesús Navas González,Sevilla,2,84,91.2,46.6,Blocked,Open Play,0.027327666
3773625,2020/2021,2021-02-27,Lionel Andrés Messi Cuccittini,Barcelona,2,84,111.1,35.4,Saved,Open Play,0.47366056
3773625,2020/2021,2021-02-27,Lionel Andrés Messi Cuccittini,Barcelona,2,84,117.9,35.6,Goal,Open Play,0.7965053
3773547,2020/2021,2020-11-29,Philippe Coutinho Correia,Barcelona,1,10,108.4,44.7,Blocked,Open Play,0.43734065
3773547,2020/2021,2020-11-29,Lionel Andrés Messi Cuccittini,Barcelona,1,12,88.5,40.1,Blocked,Free Kick,0.02482484
3773547,2020/2021,2020-11-29,Lionel Andrés Messi Cuccittini,Barcelona,1,14,108.9,28.7,Blocked,Open Play,0.095153406
3773547,2020/2021,2020-11-29,Antoine Griezmann,Barcelona,1,14,98.9,19.6,Saved,Open Play,0.008915967
3773547,2020/2021,2020-11-29,Antoine Griezmann,Barcelona,1,15,109.5,29.3,Off T,Open Play,0.047594182
3773547,2020/2021,2020-11-29,Ante Budimir,Osasuna,1,17,111.4,40.1,Off T,Open Play,0.30100262
3773547,2020/2021,2020-11-29,Philippe Coutinho Correia,Barcelona,1,18,96.8,27.0,Saved,Open Play,0.02650422
3773547,2020/2021,2020-11-29,Antoine Griezmann,Barcelona,1,22,104.6,38.1,Saved,Open Play,0.5476993
3773547,2020/2021,2020-11-29,Philippe Coutinho Correia,Barcelona,1,27,101.3,36.9,Off T,Open Play,0.059423734
3773547,2020/2021,2020-11-29,Philippe Coutinho Correia,Barcelona,1,28,114.4,36.4,Saved,Open Play,0.5379483
3773547,2020/2021,2020-11-29,Martin Braithwaite Christensen,Barcelona,1,28,115.4,39.1,Saved,Open Play,0.538664
3773547,2020/2021,2020-11-29,Martin Braithwaite Christensen,Barcelona,1,28,116.6,39.0,Goal,Open Play,0.38343006
3773547,2020/2021,2020-11-29,Antoine Griezmann,Barcelona,1,41,99.5,32.4,Goal,Open Play,0.04598454
3773547,2020/2021,2020-11-29,Philippe Coutinho Correia,Barcelona,1,44,89.6,13.7,Off T,Open Play,0.011511844
3773547,2020/2021,2020-11-29,Jon Moncayola Tollar,Osasuna,1,46,60.2,71.1,Off T,Open Play,0.0034244903
3773547,2020/2021,2020-11-29,Facundo Sebastián Roncaglia,Osasuna,1,47,99.4,24.2,Blocked,Open Play,0.026971282
3773547,2020/2021,2020-11-29,Rubén García Santos,Osasuna,2,45,91.3,27.4,Saved,Open Play,0.018299572
3773547,2020/2021,2020-11-29,Facundo Sebastián Roncaglia,Osasuna,2,49,91.3,25.1,Saved,Open Play,0.012166175
3773547,2020/2021,2020-11-29,Frenkie de Jong,Barcelona,2,50,114.9,41.5,Off T,Open Play,0.26045203
3773547,2020/2021,2020-11-29,Lionel Andrés Messi Cuccittini,Barcelona,2,53,92.4,38.0,Off T,Free Kick,0.055670984
3773547,2020/2021,2020-11-29,Philippe Coutinho Correia,Barcelona,2,56,114.5,38.2,Goal,Open Play,0.7831072
3773547,2020/2021,2020-11-29,Ante Budimir,Osasuna,2,58,110.8,42.2,Blocked,Open Play,0.07707748
3773547,2020/2021,2020-11-29,Roberto Torres Morales,Osasuna,2,67,107.5,43.6,Post,Open Play,0.15118743
3773547,2020/2021,2020-11-29,Roberto Torres Morales,Osasuna,2,67,105.5,40.3,Saved,Open Play,0.20719418
3773547,2020/2021,2020-11-29,Lionel Andrés Messi Cuccittini,Barcelona,2,72,100.8,33.9,Goal,Open Play,0.060398698
3773547,2020/2021,2020-11-29,Enrique Barja Afonso,Osasuna,2,78,114.8,48.9,Saved,Open Play,0.2874946
3773547,2020/2021,2020-11-29,Enrique Barja Afonso,Osasuna,2,82,96.7,53.1,Saved,Open Play,0.02197559
3773547,2020/2021,2020-11-29,Ousmane Dembélé,Barcelona,2,83,110.7,24.8,Off T,Open Play,0.04443936
3773547,2020/2021,2020-11-29,Francisco António Machado Mota de Castro Trincão,Barcelona,2,89,114.5,51.8,Off T,Open Play,0.13278921
3773547,2020/2021,2020-11-29,Lionel Andrés Messi Cuccittini,Barcelona,2,91,99.8,30.6,Saved,Free Kick,0.0763903
3773523,2020/2021,2020-12-16,Lionel Andrés Messi Cuccittini,Barcelona,1,2,105.0,31.7,Blocked,Open Play,0.069486305
3773523,2020/2021,2020-12-16,Antoine Griezmann,Barcelona,1,7,112.2,54.8,Off T,Open Play,0.039226905
3773523,2020/2021,2020-12-16,Pedro González López,Barcelona,1,9,104.3,42.4,Off T,Open Play,0.036171906
3773523,2020/2021,2020-12-16,Adnan Januzaj,Real Sociedad,1,10,98.4,51.0,Blocked,Open Play,0.04054099
3773523,2020/2021,2020-12-16,Ronald Federico Araújo da Silva,Barcelona,1,13,114.4,47.1,Blocked,Open Play,0.06310264
3773523,2020/2021,2020-12-16,Sergino Dest,Barcelona,1,16,106.2,51.2,Blocked,Open Play,0.0970181
3773523,2020/2021,2020-12-16,Lionel Andrés Messi Cuccittini,Barcelona,1,22,95.1,43.5,Off T,Open Play,0.0359955
3773523,2020/2021,2020-12-16,Willian José da Silva,Real Sociedad,1,26,116.7,36.5,Goal,Open Play,0.87173116
3773523,2020/2021,2020-12-16,Jordi Alba Ramos,Barcelona,1,30,104.9,32.2,Goal,Open Play,0.09473692
3773523,2020/2021,2020-12-16,Adnan Januzaj,Real Sociedad,1,35,100.1,33.4,Saved,Open Play,0.090386756
3773523,2020/2021,2020-12-16,Antoine Griezmann,Barcelona,1,36,115.0,50.7,Post,Open Play,0.14346547
3773523,2020/2021,2020-12-16,Martin Braithwaite Christensen,Barcelona,1,37,110.4,32.7,Off T,Open Play,0.4491981
3773523,2020/2021,2020-12-16,Frenkie de Jong,Barcelona,1,42,111.2,40.1,Goal,Open Play,0.40994686
3773523,2020/2021,2020-12-16,Lionel Andrés Messi Cuccittini,Barcelona,2,47,104.9,31.3,Saved,Open Play,0.10391681
3773523,2020/2021,2020-12-16,Antoine Griezmann,Barcelona,2,54,117.6,40.0,Saved Off Target,Open Play,0.9197092
3773523,2020/2021,2020-12-16,Antoine Griezmann,Barcelona,2,55,112.9,29.3,Saved,Open Play,0.14785951
3773523,2020/2021,2020-12-16,Mikel Merino Zazón,Real Sociedad,2,66,94.2,37.7,Saved,Open Play,0.03899057
3773523,2020/2021,2020-12-16,Willian José da Silva,Real Sociedad,2,67,104.4,27.3,Wayward,Open Play,0.029353863
3773523,2020/2021,2020-12-16,Carles Aleña Castillo,Barcelona,2,71,105.3,27.3,Off T,Open Play,0.03842667
3773523,2020/2021,2020-12-16,Alexander Isak,Real Sociedad,2,72,112.7,47.6,Blocked,Open Play,0.27028278
3773523,2020/2021,2020-12-16,Willian José da Silva,Real Sociedad,2,74,112.1,49.8,Blocked,Open Play,0.040686663
3773523,2020/2021,2020-12-16,Martín Zubimendi Ibáñez,Real Sociedad,2,77,103.2,36.5,Blocked,Open Play,0.06765859
3773523,2020/2021,2020-12-16,Mikel Merino Zazón,Real Sociedad,2,77,96.2,38.6,Blocked,Open Play,0.03666588
3773523,2020/2021,2020-12-16,Ignacio Monreal Eraso,Real Sociedad,2,77,115.6,31.0,Off T,Open Play,0.10211778
3773523,2020/2021,2020-12-16,Willian José da Silva,Real Sociedad,2,83,101.0,40.9,Saved,Open Play,0.06497119
3773523,2020/2021,2020-12-16,Alexander Isak,Real Sociedad,2,83,112.7,43.7,Saved,Open Play,0.27344212
3773689,2020/2021,2021-04-25,Gerard Moreno Balaguero,Villarreal,1,3,112.2,48.9,Off T,Open Play,0.07989315
3773689,2020/2021,2021-04-25,Antoine Griezmann,Barcelona,1,5,107.7,34.4,Blocked,Open Play,0.1654399
3773689,2020/2021,2021-04-25,Gerard Moreno Balaguero,Villarreal,1,6,105.1,45.7,Off T,Open Play,0.13912481
3773689,2020/2021,2021-04-25,Lionel Andrés Messi Cuccittini,Barcelona,1,8,88.9,46.7,Blocked,Free Kick,0.030633146
3773689,2020/2021,2021-04-25,Sergino Dest,Barcelona,1,11,111.5,36.3,Blocked,Open Play,0.08775519
3773689,2020/2021,2021-04-25,Sergio Busquets i Burgos,Barcelona,1,11,101.1,35.1,Blocked,Open Play,0.072396524
3773689,2020/2021,2021-04-25,Frenkie de Jong,Barcelona,1,15,116.9,45.1,Saved,Open Play,0.68142056
3773689,2020/2021,2021-04-25,Frenkie de Jong,Barcelona,1,15,118.7,44.0,Post,Open Play,0.7965756
3773689,2020/2021,2021-04-25,Lionel Andrés Messi Cuccittini,Barcelona,1,17,114.0,27.1,Saved,Open Play,0.04878769
3773689,2020/2021,2021-04-25,Samuel Chimerenka Chukwueze,Villarreal,1,26,115.3,30.5,Goal,Open Play,0.68502444
3773689,2020/2021,2021-04-25,Antoine Griezmann,Barcelona,1,27,110.3,53.3,Goal,Open Play,0.13418779
3773689,2020/2021,2021-04-25,Antoine Griezmann,Barcelona,1,34,105.8,35.6,Goal,Open Play,0.47253746
3773689,2020/2021,2021-04-25,Antoine Griezmann,Barcelona,1,43,109.8,25.8,Saved,Open Play,0.063007504
3773689,2020/2021,2021-04-25,Gerard Moreno Balaguero,Villarreal,2,50,108.5,42.4,Saved,Open Play,0.08553563
3773689,2020/2021,2021-04-25,Antoine Griezmann,Barcelona,2,55,107.3,42.6,Off T,Open Play,0.1366131
3773689,2020/2021,2021-04-25,Lionel Andrés Messi Cuccittini,Barcelona,2,56,105.2,46.9,Off T,Open Play,0.06681567
3773689,2020/2021,2021-04-25,Etienne Capoue,Villarreal,2,62,105.4,36.2,Saved,Open Play,0.13285223
3773689,2020/2021,2021-04-25,Manuel Trigueros Muñoz,Villarreal,2,62,95.9,37.9,Blocked,Open Play,0.020191351
3773689,2020/2021,2021-04-25,Moriba Kourouma Kourouma,Barcelona,2,66,107.3,46.0,Off T,Open Play,0.15358418
3773689,2020/2021,2021-04-25,Pervis Josué Estupiñán Tenorio,Villarreal,2,69,103.0,25.8,Saved,Open Play,0.045149013
3773689,2020/2021,2021-04-25,Moriba Kourouma Kourouma,Barcelona,2,71,114.0,30.4,Blocked,Open Play,0.19521163
3773689,2020/2021,2021-04-25,Gerard Moreno Balaguero,Villarreal,2,77,107.1,48.7,Off T,Open Play,0.105785675
3773689,2020/2021,2021-04-25,Frenkie de Jong,Barcelona,2,83,100.3,42.4,Off T,Open Play,0.217808
3773689,2020/2021,2021-04-25,Gerard Moreno Balaguero,Villarreal,2,86,111.1,43.3,Saved Off Target,Open Play,0.06298122
3773689,2020/2021,2021-04-25,Mario Gaspar Pérez Martínez,Villarreal,2,90,105.6,53.8,Off T,Open Play,0.01554143
3773415,2020/2021,2021-02-21,Jordi Alba Ramos,Barcelona,1,15,96.0,48.7,Off T,Open Play,0.02913763
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,1,17,102.5,51.0,Blocked,Open Play,0.054893922
3773415,2020/2021,2021-02-21,Ousmane Dembélé,Barcelona,1,17,103.4,53.9,Off T,Open Play,0.054084532
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,1,18,92.0,47.2,Off T,Open Play,0.024887033
3773415,2020/2021,2021-02-21,Antoine Griezmann,Barcelona,1,21,106.9,29.7,Blocked,Open Play,0.0489033
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,1,22,105.1,43.5,Saved,Open Play,0.15622492
3773415,2020/2021,2021-02-21,Ousmane Dembélé,Barcelona,1,26,101.9,52.8,Blocked,Open Play,0.018558212
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,1,28,93.3,38.8,Saved,Open Play,0.024946539
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,1,31,108.1,40.2,Goal,Penalty,0.7835
3773415,2020/2021,2021-02-21,Rubén Sobrino Pozuelo,Cádiz,1,32,111.8,40.2,Off T,Open Play,0.2813001
3773415,2020/2021,2021-02-21,Ousmane Dembélé,Barcelona,1,35,104.0,55.4,Saved,Open Play,0.0357645
3773415,2020/2021,2021-02-21,Frenkie de Jong,Barcelona,1,43,112.3,48.3,Blocked,Open Play,0.18295826
3773415,2020/2021,2021-02-21,Ousmane Dembélé,Barcelona,2,54,94.5,55.1,Off T,Open Play,0.021027809
3773415,2020/2021,2021-02-21,Rubén Sobrino Pozuelo,Cádiz,2,60,104.8,24.5,Blocked,Open Play,0.018883605
3773415,2020/2021,2021-02-21,Ousmane Dembélé,Barcelona,2,62,109.4,44.5,Blocked,Open Play,0.117091976
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,2,63,111.0,43.1,Off T,Open Play,0.064979635
3773415,2020/2021,2021-02-21,Ousmane Dembélé,Barcelona,2,65,109.0,51.7,Off T,Open Play,0.20353648
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,2,72,115.4,33.7,Off T,Open Play,0.14559855
3773415,2020/2021,2021-02-21,Miralem Pjanić,Barcelona,2,77,94.8,40.5,Off T,Open Play,0.035109293
3773415,2020/2021,2021-02-21,Lionel Andrés Messi Cuccittini,Barcelona,2,78,95.6,29.7,Off T,Open Play,0.0346329
3773415,2020/2021,2021-02-21,Ricard Puig Martí,Barcelona,2,84,101.6,41.6,Off T,Open Play,0.06228746
3773415,2020/2021,2021-02-21,Alejandro Fernández Iglesias,Cádiz,2,88,107.1,39.5,Goal,Penalty,0.7835
3773415,2020/2021,2021-02-21,Martin Braithwaite Christensen,Barcelona,2,92,108.9,42.8,Off T,Open Play,0.04745491
3773526,2020/2021,2021-02-13,Antoine Griezmann,Barcelona,1,1,111.2,40.7,Blocked,Open Play,0.266739
3773526,2020/2021,2021-02-13,Moriba Kourouma Kourouma,Barcelona,1,1,110.5,41.0,Blocked,Open Play,0.058639955
3773526,2020/2021,2021-02-13,Francisco António Machado Mota de Castro Trincão,Barcelona,1,3,107.5,56.9,Off T,Open Play,0.040493246
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,1,6,116.8,16.2,Saved,Open Play,0.006312351
3773526,2020/2021,2021-02-13,Lucas Pérez Martínez,Deportivo Alavés,1,7,107.0,29.8,Off T,Open Play,0.11578755
3773526,2020/2021,2021-02-13,Rodrigo Andrés Battaglia,Deportivo Alavés,1,26,101.4,47.7,Saved,Open Play,0.0634542
3773526,2020/2021,2021-02-13,Francisco António Machado Mota de Castro Trincão,Barcelona,1,28,107.4,38.7,Goal,Open Play,0.094767705
3773526,2020/2021,2021-02-13,Lucas Pérez Martínez,Deportivo Alavés,1,38,110.9,24.7,Blocked,Open Play,0.031467464
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,1,42,98.3,57.6,Blocked,Open Play,0.018497137
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,1,45,95.5,50.5,Goal,Open Play,0.032672465
3773526,2020/2021,2021-02-13,Lucas Pérez Martínez,Deportivo Alavés,2,47,115.1,29.0,Off T,Open Play,0.14918888
3773526,2020/2021,2021-02-13,Clément Lenglet,Barcelona,2,50,113.1,43.2,Off T,Open Play,0.11680011
3773526,2020/2021,2021-02-13,Lucas Pérez Martínez,Deportivo Alavés,2,55,100.3,54.6,Off T,Open Play,0.04689946
3773526,2020/2021,2021-02-13,Luis Jesús Rioja González,Deportivo Alavés,2,56,105.4,34.5,Goal,Open Play,0.20239483
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,2,60,96.3,40.9,Saved,Free Kick,0.084337875
3773526,2020/2021,2021-02-13,Francisco António Machado Mota de Castro Trincão,Barcelona,2,61,108.9,47.9,Saved,Open Play,0.44745404
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,2,63,103.3,32.5,Off T,Open Play,0.086829886
3773526,2020/2021,2021-02-13,Antoine Griezmann,Barcelona,2,65,111.7,32.2,Off T,Open Play,0.18216425
3773526,2020/2021,2021-02-13,Ricard Puig Martí,Barcelona,2,67,102.0,29.7,Blocked,Open Play,0.036708944
3773526,2020/2021,2021-02-13,Francisco António Machado Mota de Castro Trincão,Barcelona,2,73,106.5,49.4,Goal,Open Play,0.33609983
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,2,74,95.2,41.6,Goal,Open Play,0.0511018
3773526,2020/2021,2021-02-13,Héctor Junior Firpo Adames,Barcelona,2,79,116.7,36.5,Goal,Open Play,0.775584
3773526,2020/2021,2021-02-13,Lionel Andrés Messi Cuccittini,Barcelona,2,86,109.1,27.5,Saved,Open Play,0.05737701
303731,2019/2020,2020-02-22,Gonzalo Escalante,Eibar,1,3,105.9,35.9,Saved,Open Play,0.11729261
303731,2019/2020,2020-02-22,Takashi Inui,Eibar,1,10,101.3,20.3,Saved,Open Play,0.0093720965
303731,2019/2020,2020-02-22,Lionel Andrés Messi Cuccittini,Barcelona,1,13,106.0,34.8,Goal,Open Play,0.38735494
303731,2019/2020,2020-02-22,Papa Kouly Diop,Eibar,1,17,97.9,56.9,Off T,Open Play,0.013711675
303731,2019/2020,2020-02-22,Antoine Griezmann,Barcelona,1,18,109.2,49.5,Blocked,Open Play,0.11473264
303731,2019/2020,2020-02-22,Arturo Erasmo Vidal Pardo,Barcelona,1,18,111.7,23.7,Saved,Open Play,0.016930953
303731,2019/2020,2020-02-22,Arturo Erasmo Vidal Pardo,Barcelona,1,18,116.5,27.8,Off T,Open Play,0.023597294
303731,2019/2020,2020-02-22,Gonzalo Escalante,Eibar,1,29,102.3,42.9,Off T,Open Play,0.058038536
303731,2019/2020,2020-02-22,Lionel Andrés Messi Cuccittini,Barcelona,1,36,111.7,27.3,Goal,Open Play,0.118563764
303731,2019/2020,2020-02-22,Lionel Andrés Messi Cuccittini,Barcelona,1,39,110.5,43.7,Goal,Open Play,0.32442024
303731,2019/2020,2020-02-22,Antoine Griezmann,Barcelona,1,42,108.5,31.7,Saved,Open Play,0.24856284
303731,2019/2020,2020-02-22,Sergio Busquets i Burgos,Barcelona,1,42,114.0,38.7,Saved,Open Play,0.5849249
303731,2019/2020,2020-02-22,Gonzalo Escalante,Eibar,2,47,107.2,40.3,Blocked,Open Play,0.11255509
303731,2019/2020,2020-02-22,Ivan Rakitić,Barcelona,2,50,114.5,32.9,Saved,Open Play,0.13996844
303731,2019/2020,2020-02-22,José Ángel Valdés Díaz,Eibar,2,60,100.9,57.3,Saved,Free Kick,0.044354968
303731,2019/2020,2020-02-22,Takashi Inui,Eibar,2,60,100.4,32.8,Saved,Open Play,0.053409092
303731,2019/2020,2020-02-22,Takashi Inui,Eibar,2,62,106.1,23.7,Blocked,Open Play,0.038312837
303731,2019/2020,2020-02-22,Eduardo Expósito Jaén,Eibar,2,64,99.7,52.5,Blocked,Open Play,0.030960035
303731,2019/2020,2020-02-22,Pablo Ezequiel De Blasis,Eibar,2,66,111.5,28.3,Saved,Open Play,0.12211129
303731,2019/2020,2020-02-22,Fabián Ariel Orellana Valenzuela,Eibar,2,73,107.3,56.7,Off T,Open Play,0.032260913
303731,2019/2020,2020-02-22,Fabián Ariel Orellana Valenzuela,Eibar,2,77,97.3,47.7,Blocked,Open Play,0.03865448
303731,2019/2020,2020-02-22,Lionel Andrés Messi Cuccittini,Barcelona,2,78,91.4,37.9,Saved Off Target,Free Kick,0.04361769
303731,2019/2020,2020-02-22,Lionel Andrés Messi Cuccittini,Barcelona,2,86,116.2,36.1,Goal,Open Play,0.7798548
303731,2019/2020,2020-02-22,Martin Braithwaite Christensen,Barcelona,2,88,110.7,29.4,Saved,Open Play,0.3084018
303731,2019/2020,2020-02-22,Arthur Henrique Ramos de Oliveira Melo,Barcelona,2,88,114.4,42.4,Goal,Open Play,0.88600165
3764440,2020/2021,2021-02-24,Francisco António Machado Mota de Castro Trincão,Barcelona,1,1,112.0,54.4,Saved,Open Play,0.06967228
3764440,2020/2021,2021-02-24,Lucas Ariel Boyé,Elche,1,4,109.3,44.3,Off T,Open Play,0.298439
3764440,2020/2021,2021-02-24,Francisco António Machado Mota de Castro Trincão,Barcelona,1,19,110.9,45.2,Saved,Open Play,0.50473726
3764440,2020/2021,2021-02-24,José Raúl Gutiérrez Parejo,Elche,1,32,92.9,23.2,Off T,Open Play,0.007819599
3764440,2020/2021,2021-02-24,Pere Milla Peña,Elche,1,43,98.5,36.0,Saved,Open Play,0.07418988
3764440,2020/2021,2021-02-24,Lionel Andrés Messi Cuccittini,Barcelona,2,47,110.8,42.0,Goal,Open Play,0.3347203
3764440,2020/2021,2021-02-24,Lucas Ariel Boyé,Elche,2,49,106.2,33.5,Off T,Open Play,0.095620655
3764440,2020/2021,2021-02-24,Lionel Andrés Messi Cuccittini,Barcelona,2,50,99.0,41.6,Blocked,Open Play,0.07844107
3764440,2020/2021,2021-02-24,Ousmane Dembélé,Barcelona,2,63,99.9,32.4,Blocked,Open Play,0.04752228
3764440,2020/2021,2021-02-24,Lionel Andrés Messi Cuccittini,Barcelona,2,68,114.1,37.4,Goal,Open Play,0.57921857
3764440,2020/2021,2021-02-24,Jordi Alba Ramos,Barcelona,2,72,113.2,38.6,Goal,Open Play,0.42237553
3764440,2020/2021,2021-02-24,Guido Marcelo Carrillo,Elche,2,74,111.7,44.7,Off T,Open Play,0.09103747
3764440,2020/2021,2021-02-24,Antoine Griezmann,Barcelona,2,81,114.4,49.4,Off T,Open Play,0.57339495
3764440,2020/2021,2021-02-24,Guido Marcelo Carrillo,Elche,2,90,113.0,35.9,Wayward,Open Play,0.10336546
3764440,2020/2021,2021-02-24,Ousmane Dembélé,Barcelona,2,92,110.3,44.9,Blocked,Open Play,0.09100202
303516,2019/2020,2020-06-27,Gerard Piqué Bernabéu,Barcelona,1,5,118.3,44.1,Post,Open Play,0.3160265
303516,2019/2020,2020-06-27,Fyodor Smolov,Celta Vigo,1,6,108.8,26.1,Blocked,Open Play,0.05065296
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,1,9,96.2,55.6,Blocked,Open Play,0.024410915
303516,2019/2020,2020-06-27,Ricard Puig Martí,Barcelona,1,9,98.7,44.1,Off T,Open Play,0.048116565
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,1,13,95.0,36.6,Blocked,Open Play,0.040238496
303516,2019/2020,2020-06-27,Iago Aspas Juncal,Celta Vigo,1,15,110.6,50.5,Saved,Open Play,0.04502056
303516,2019/2020,2020-06-27,Luis Alberto Suárez Díaz,Barcelona,1,19,116.2,44.4,Goal,Open Play,0.23594756
303516,2019/2020,2020-06-27,Fyodor Smolov,Celta Vigo,1,21,102.5,32.1,Blocked,Open Play,0.09053521
303516,2019/2020,2020-06-27,Iago Aspas Juncal,Celta Vigo,1,21,112.8,50.8,Blocked,Open Play,0.10228549
303516,2019/2020,2020-06-27,Brais Méndez Portela,Celta Vigo,1,23,112.1,32.4,Saved to Post,Open Play,0.42179558
303516,2019/2020,2020-06-27,Arturo Erasmo Vidal Pardo,Barcelona,1,32,98.9,48.9,Off T,Open Play,0.051732123
303516,2019/2020,2020-06-27,Anssumane Fati,Barcelona,1,35,106.7,37.2,Blocked,Open Play,0.30947325
303516,2019/2020,2020-06-27,Luis Alberto Suárez Díaz,Barcelona,1,35,107.2,44.1,Blocked,Open Play,0.09099095
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,1,39,101.4,43.1,Off T,Open Play,0.19511677
303516,2019/2020,2020-06-27,Ricard Puig Martí,Barcelona,1,47,97.1,44.9,Blocked,Open Play,0.030637441
303516,2019/2020,2020-06-27,Nélson Cabral Semedo,Barcelona,2,48,99.2,53.5,Off T,Open Play,0.020581031
303516,2019/2020,2020-06-27,Fyodor Smolov,Celta Vigo,2,49,112.8,40.3,Goal,Open Play,0.81727207
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,2,50,116.9,49.6,Off T,Open Play,0.061618626
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,2,53,99.4,39.6,Off T,Open Play,0.08773125
303516,2019/2020,2020-06-27,Anssumane Fati,Barcelona,2,55,104.6,29.7,Blocked,Open Play,0.060859144
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,2,58,103.0,27.6,Blocked,Open Play,0.04453842
303516,2019/2020,2020-06-27,Luis Alberto Suárez Díaz,Barcelona,2,66,108.6,48.2,Goal,Open Play,0.12115064
303516,2019/2020,2020-06-27,Rafael Alcântara do Nascimento,Celta Vigo,2,70,98.4,37.1,Blocked,Open Play,0.052320223
303516,2019/2020,2020-06-27,Lionel Andrés Messi Cuccittini,Barcelona,2,75,93.4,46.4,Blocked,Free Kick,0.056025174
303516,2019/2020,2020-06-27,Manuel Agudo Durán,Celta Vigo,2,79,105.4,35.1,Saved,Open Play,0.06272515
303516,2019/2020,2020-06-27,Iago Aspas Juncal,Celta Vigo,2,87,100.8,28.2,Goal,Free Kick,0.07027372
303516,2019/2020,2020-06-27,Ivan Rakitić,Barcelona,2,93,89.5,38.1,Blocked,Open Play,0.021884063
303516,2019/2020,2020-06-27,Manuel Agudo Durán,Celta Vigo,2,94,115.9,35.8,Saved,Open Play,0.87642276
3773477,2020/2021,2020-11-07,Antoine Griezmann,Barcelona,1,4,104.7,46.1,Off T,Open Play,0.073126495
3773477,2020/2021,2020-11-07,Anssumane Fati,Barcelona,1,4,102.5,26.6,Off T,Open Play,0.024471292
3773477,2020/2021,2020-11-07,William Silva de Carvalho,Real Betis,1,7,110.3,42.2,Saved,Open Play,0.0655744
3773477,2020/2021,2020-11-07,Alejandro Moreno Lopera,Real Betis,1,8,100.9,19.6,Blocked,Open Play,0.008963995
3773477,2020/2021,2020-11-07,Anssumane Fati,Barcelona,1,8,113.6,54.8,Saved,Open Play,0.016886527
3773477,2020/2021,2020-11-07,Antoine Griezmann,Barcelona,1,10,102.9,30.8,Off T,Open Play,0.06615006
3773477,2020/2021,2020-11-07,Alejandro Moreno Lopera,Real Betis,1,16,104.7,23.9,Off T,Open Play,0.04687369
